alignment_key,alignment_key_type,engine_step_id,dp_rank,source,scenario,iteration,phase,scheduled_context_tokens,scheduled_decode_tokens,scheduled_total_tokens,scheduled_context_reqs,scheduled_decode_reqs,scheduled_total_reqs,max_num_batched_tokens,max_num_seqs,forward_token_count,forward_regime,cudagraph_runtime_mode,topology_key,tp,dp,moe_tp,moe_ep,valid_for_default,perf_database,diagnostic_only
engine_dp:0:step:654,engine_core_dp_step,654,0,cb_sim_vllm_like,32000x1000_b16,654,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:655,engine_core_dp_step,655,0,cb_sim_vllm_like,32000x1000_b16,655,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:656,engine_core_dp_step,656,0,cb_sim_vllm_like,32000x1000_b16,656,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:657,engine_core_dp_step,657,0,cb_sim_vllm_like,32000x1000_b16,657,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:658,engine_core_dp_step,658,0,cb_sim_vllm_like,32000x1000_b16,658,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:659,engine_core_dp_step,659,0,cb_sim_vllm_like,32000x1000_b16,659,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:660,engine_core_dp_step,660,0,cb_sim_vllm_like,32000x1000_b16,660,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:661,engine_core_dp_step,661,0,cb_sim_vllm_like,32000x1000_b16,661,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:662,engine_core_dp_step,662,0,cb_sim_vllm_like,32000x1000_b16,662,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:663,engine_core_dp_step,663,0,cb_sim_vllm_like,32000x1000_b16,663,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:664,engine_core_dp_step,664,0,cb_sim_vllm_like,32000x1000_b16,664,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:665,engine_core_dp_step,665,0,cb_sim_vllm_like,32000x1000_b16,665,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:666,engine_core_dp_step,666,0,cb_sim_vllm_like,32000x1000_b16,666,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:667,engine_core_dp_step,667,0,cb_sim_vllm_like,32000x1000_b16,667,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:668,engine_core_dp_step,668,0,cb_sim_vllm_like,32000x1000_b16,668,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:669,engine_core_dp_step,669,0,cb_sim_vllm_like,32000x1000_b16,669,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:670,engine_core_dp_step,670,0,cb_sim_vllm_like,32000x1000_b16,670,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:671,engine_core_dp_step,671,0,cb_sim_vllm_like,32000x1000_b16,671,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:672,engine_core_dp_step,672,0,cb_sim_vllm_like,32000x1000_b16,672,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:673,engine_core_dp_step,673,0,cb_sim_vllm_like,32000x1000_b16,673,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:674,engine_core_dp_step,674,0,cb_sim_vllm_like,32000x1000_b16,674,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:675,engine_core_dp_step,675,0,cb_sim_vllm_like,32000x1000_b16,675,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:676,engine_core_dp_step,676,0,cb_sim_vllm_like,32000x1000_b16,676,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:677,engine_core_dp_step,677,0,cb_sim_vllm_like,32000x1000_b16,677,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:678,engine_core_dp_step,678,0,cb_sim_vllm_like,32000x1000_b16,678,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:679,engine_core_dp_step,679,0,cb_sim_vllm_like,32000x1000_b16,679,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:680,engine_core_dp_step,680,0,cb_sim_vllm_like,32000x1000_b16,680,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:681,engine_core_dp_step,681,0,cb_sim_vllm_like,32000x1000_b16,681,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:682,engine_core_dp_step,682,0,cb_sim_vllm_like,32000x1000_b16,682,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:683,engine_core_dp_step,683,0,cb_sim_vllm_like,32000x1000_b16,683,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:684,engine_core_dp_step,684,0,cb_sim_vllm_like,32000x1000_b16,684,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:685,engine_core_dp_step,685,0,cb_sim_vllm_like,32000x1000_b16,685,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:686,engine_core_dp_step,686,0,cb_sim_vllm_like,32000x1000_b16,686,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:687,engine_core_dp_step,687,0,cb_sim_vllm_like,32000x1000_b16,687,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:688,engine_core_dp_step,688,0,cb_sim_vllm_like,32000x1000_b16,688,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:689,engine_core_dp_step,689,0,cb_sim_vllm_like,32000x1000_b16,689,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:690,engine_core_dp_step,690,0,cb_sim_vllm_like,32000x1000_b16,690,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:691,engine_core_dp_step,691,0,cb_sim_vllm_like,32000x1000_b16,691,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:692,engine_core_dp_step,692,0,cb_sim_vllm_like,32000x1000_b16,692,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:693,engine_core_dp_step,693,0,cb_sim_vllm_like,32000x1000_b16,693,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:694,engine_core_dp_step,694,0,cb_sim_vllm_like,32000x1000_b16,694,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:695,engine_core_dp_step,695,0,cb_sim_vllm_like,32000x1000_b16,695,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:696,engine_core_dp_step,696,0,cb_sim_vllm_like,32000x1000_b16,696,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:697,engine_core_dp_step,697,0,cb_sim_vllm_like,32000x1000_b16,697,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:698,engine_core_dp_step,698,0,cb_sim_vllm_like,32000x1000_b16,698,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:699,engine_core_dp_step,699,0,cb_sim_vllm_like,32000x1000_b16,699,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:700,engine_core_dp_step,700,0,cb_sim_vllm_like,32000x1000_b16,700,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:701,engine_core_dp_step,701,0,cb_sim_vllm_like,32000x1000_b16,701,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:702,engine_core_dp_step,702,0,cb_sim_vllm_like,32000x1000_b16,702,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:703,engine_core_dp_step,703,0,cb_sim_vllm_like,32000x1000_b16,703,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:704,engine_core_dp_step,704,0,cb_sim_vllm_like,32000x1000_b16,704,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:705,engine_core_dp_step,705,0,cb_sim_vllm_like,32000x1000_b16,705,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:706,engine_core_dp_step,706,0,cb_sim_vllm_like,32000x1000_b16,706,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:707,engine_core_dp_step,707,0,cb_sim_vllm_like,32000x1000_b16,707,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:708,engine_core_dp_step,708,0,cb_sim_vllm_like,32000x1000_b16,708,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:709,engine_core_dp_step,709,0,cb_sim_vllm_like,32000x1000_b16,709,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:710,engine_core_dp_step,710,0,cb_sim_vllm_like,32000x1000_b16,710,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:711,engine_core_dp_step,711,0,cb_sim_vllm_like,32000x1000_b16,711,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:712,engine_core_dp_step,712,0,cb_sim_vllm_like,32000x1000_b16,712,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:713,engine_core_dp_step,713,0,cb_sim_vllm_like,32000x1000_b16,713,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:714,engine_core_dp_step,714,0,cb_sim_vllm_like,32000x1000_b16,714,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:715,engine_core_dp_step,715,0,cb_sim_vllm_like,32000x1000_b16,715,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:716,engine_core_dp_step,716,0,cb_sim_vllm_like,32000x1000_b16,716,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:717,engine_core_dp_step,717,0,cb_sim_vllm_like,32000x1000_b16,717,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:718,engine_core_dp_step,718,0,cb_sim_vllm_like,32000x1000_b16,718,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:719,engine_core_dp_step,719,0,cb_sim_vllm_like,32000x1000_b16,719,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:720,engine_core_dp_step,720,0,cb_sim_vllm_like,32000x1000_b16,720,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:721,engine_core_dp_step,721,0,cb_sim_vllm_like,32000x1000_b16,721,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:722,engine_core_dp_step,722,0,cb_sim_vllm_like,32000x1000_b16,722,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:723,engine_core_dp_step,723,0,cb_sim_vllm_like,32000x1000_b16,723,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:724,engine_core_dp_step,724,0,cb_sim_vllm_like,32000x1000_b16,724,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:725,engine_core_dp_step,725,0,cb_sim_vllm_like,32000x1000_b16,725,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:726,engine_core_dp_step,726,0,cb_sim_vllm_like,32000x1000_b16,726,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:727,engine_core_dp_step,727,0,cb_sim_vllm_like,32000x1000_b16,727,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:728,engine_core_dp_step,728,0,cb_sim_vllm_like,32000x1000_b16,728,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:729,engine_core_dp_step,729,0,cb_sim_vllm_like,32000x1000_b16,729,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:730,engine_core_dp_step,730,0,cb_sim_vllm_like,32000x1000_b16,730,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:731,engine_core_dp_step,731,0,cb_sim_vllm_like,32000x1000_b16,731,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:732,engine_core_dp_step,732,0,cb_sim_vllm_like,32000x1000_b16,732,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:733,engine_core_dp_step,733,0,cb_sim_vllm_like,32000x1000_b16,733,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:734,engine_core_dp_step,734,0,cb_sim_vllm_like,32000x1000_b16,734,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:735,engine_core_dp_step,735,0,cb_sim_vllm_like,32000x1000_b16,735,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:736,engine_core_dp_step,736,0,cb_sim_vllm_like,32000x1000_b16,736,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:737,engine_core_dp_step,737,0,cb_sim_vllm_like,32000x1000_b16,737,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:738,engine_core_dp_step,738,0,cb_sim_vllm_like,32000x1000_b16,738,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:739,engine_core_dp_step,739,0,cb_sim_vllm_like,32000x1000_b16,739,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:740,engine_core_dp_step,740,0,cb_sim_vllm_like,32000x1000_b16,740,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:741,engine_core_dp_step,741,0,cb_sim_vllm_like,32000x1000_b16,741,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:742,engine_core_dp_step,742,0,cb_sim_vllm_like,32000x1000_b16,742,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:743,engine_core_dp_step,743,0,cb_sim_vllm_like,32000x1000_b16,743,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:744,engine_core_dp_step,744,0,cb_sim_vllm_like,32000x1000_b16,744,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:745,engine_core_dp_step,745,0,cb_sim_vllm_like,32000x1000_b16,745,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:746,engine_core_dp_step,746,0,cb_sim_vllm_like,32000x1000_b16,746,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:747,engine_core_dp_step,747,0,cb_sim_vllm_like,32000x1000_b16,747,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:748,engine_core_dp_step,748,0,cb_sim_vllm_like,32000x1000_b16,748,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:749,engine_core_dp_step,749,0,cb_sim_vllm_like,32000x1000_b16,749,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:750,engine_core_dp_step,750,0,cb_sim_vllm_like,32000x1000_b16,750,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:751,engine_core_dp_step,751,0,cb_sim_vllm_like,32000x1000_b16,751,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:752,engine_core_dp_step,752,0,cb_sim_vllm_like,32000x1000_b16,752,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:753,engine_core_dp_step,753,0,cb_sim_vllm_like,32000x1000_b16,753,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:754,engine_core_dp_step,754,0,cb_sim_vllm_like,32000x1000_b16,754,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:755,engine_core_dp_step,755,0,cb_sim_vllm_like,32000x1000_b16,755,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:756,engine_core_dp_step,756,0,cb_sim_vllm_like,32000x1000_b16,756,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:757,engine_core_dp_step,757,0,cb_sim_vllm_like,32000x1000_b16,757,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:758,engine_core_dp_step,758,0,cb_sim_vllm_like,32000x1000_b16,758,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:759,engine_core_dp_step,759,0,cb_sim_vllm_like,32000x1000_b16,759,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:760,engine_core_dp_step,760,0,cb_sim_vllm_like,32000x1000_b16,760,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:761,engine_core_dp_step,761,0,cb_sim_vllm_like,32000x1000_b16,761,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:762,engine_core_dp_step,762,0,cb_sim_vllm_like,32000x1000_b16,762,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:763,engine_core_dp_step,763,0,cb_sim_vllm_like,32000x1000_b16,763,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:764,engine_core_dp_step,764,0,cb_sim_vllm_like,32000x1000_b16,764,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:765,engine_core_dp_step,765,0,cb_sim_vllm_like,32000x1000_b16,765,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:766,engine_core_dp_step,766,0,cb_sim_vllm_like,32000x1000_b16,766,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:767,engine_core_dp_step,767,0,cb_sim_vllm_like,32000x1000_b16,767,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:768,engine_core_dp_step,768,0,cb_sim_vllm_like,32000x1000_b16,768,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:769,engine_core_dp_step,769,0,cb_sim_vllm_like,32000x1000_b16,769,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:770,engine_core_dp_step,770,0,cb_sim_vllm_like,32000x1000_b16,770,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:771,engine_core_dp_step,771,0,cb_sim_vllm_like,32000x1000_b16,771,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:772,engine_core_dp_step,772,0,cb_sim_vllm_like,32000x1000_b16,772,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:773,engine_core_dp_step,773,0,cb_sim_vllm_like,32000x1000_b16,773,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:774,engine_core_dp_step,774,0,cb_sim_vllm_like,32000x1000_b16,774,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:775,engine_core_dp_step,775,0,cb_sim_vllm_like,32000x1000_b16,775,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
engine_dp:0:step:776,engine_core_dp_step,776,0,cb_sim_vllm_like,32000x1000_b16,776,pure_decode,0,8,8,0,8,8,8192,256,8,FULL:8,FULL,tp4dp2moetp1ep8,4,2,1,8,False,False,True
