source,row_type,scenario,phase,category,bucket_tokens,decode_batch,metric,value,baseline_value,candidate_value,ratio,classification,window,reason,count,note
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,63,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,67,9,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,73,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,77,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,77,9,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,86,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,32000,1,hit,2,,,,hit,,,2,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,32000,2,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,32000,3,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,32000,4,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,32000,5,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,32000,6,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,32000,7,hit,7,,,,hit,,,7,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,32000,8,hit,4,,,,hit,,,4,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,moe_gemm_or_aux,32000,9,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,16,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,17,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,18,9,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,19,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,23,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,24,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,25,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,26,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,27,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,28,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,29,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,30,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,31,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,32,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,34,9,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,36,7,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,38,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,42,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,43,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,44,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,46,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,46,9,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,48,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,50,9,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,58,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,59,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,63,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,67,9,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,73,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,77,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,77,9,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,86,8,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,32000,1,hit,2,,,,hit,,,2,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,32000,2,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,32000,3,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,32000,4,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,32000,5,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,32000,6,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,32000,7,hit,7,,,,hit,,,7,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,32000,8,hit,4,,,,hit,,,4,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,mixed_prefill,other_cuda,32000,9,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,prefill,collective_other,32000,0,table_missing,1,,,,miss,,,1,table_missing
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,prefill,ep_a2a,32000,0,table_missing,1,,,,miss,,,1,table_missing
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,prefill,moe_gemm_or_aux,32000,0,table_missing,1,,,,miss,,,1,table_missing
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-32k3k,prefill,other_cuda,32000,0,table_missing,1,,,,miss,,,1,table_missing
phase438_serving_state_merge,validate_ab,K2.5-tp8ep8-8k2k,,,,,error_ratio,166.971525,1.250000,1.250461,1.250461,unchanged,,,,real=133.528; sim=166.972
phase438_serving_state_merge,validate_ab,K2.5-tp8ep8-32k3k,,,,,error_ratio,56.078752,1.069000,1.068795,1.068795,unchanged,,,,real=52.469; sim=56.079
phase438_serving_state_merge,validate_ab,K2.5-tp4ep8dp2-8k2k,,,,,error_ratio,291.672980,2.600000,2.117931,2.117931,improved,,,,real=137.716; sim=291.673
phase438_serving_state_merge,validate_ab,K2.5-tp4ep8dp2-32k3k,,,,,error_ratio,66.840333,1.255000,1.254571,1.254571,unchanged,,,,real=53.277; sim=66.840
phase438_serving_state_merge,validate_ab,K2.5-tp8ep8-8k2k-bt65536,,,,,error_ratio,155.069882,1.120000,1.119881,1.119881,unchanged,,,,real=138.470; sim=155.070
phase438_serving_state_merge,validate_ab,K2.5-tp4ep8dp2-8k2k-bt65536,,,,,error_ratio,142.651210,1.249000,1.252313,1.252313,unchanged,,,,real=113.910; sim=142.651
phase438_serving_state_merge,window_recommendation,K2.5-tp4ep8dp2-8k2k,,,,,,,,,,,W-A,8k mixed prefill decode_batch above range,165,steady trigger required; target decode_batch 56-64
