alignment_key,alignment_key_type,dp_rank,scenario,phase,topology_key,cb_engine_step_id,cb_iter_index,cb_scheduled_context_tokens,cb_scheduled_decode_tokens,cb_scheduled_total_tokens,cb_scheduled_context_reqs,cb_scheduled_decode_reqs,cb_scheduled_total_reqs,cb_forward_token_count,cb_forward_regime,cb_cudagraph_runtime_mode,vllm_engine_step_id,vllm_iter_index,vllm_scheduled_context_tokens,vllm_scheduled_decode_tokens,vllm_scheduled_total_tokens,vllm_scheduled_context_reqs,vllm_scheduled_decode_reqs,vllm_scheduled_total_reqs,vllm_forward_token_count,vllm_forward_regime,vllm_cudagraph_runtime_mode,scheduled_context_token_delta,scheduled_decode_token_delta,scheduled_total_token_delta,scheduled_context_req_delta,scheduled_decode_req_delta,scheduled_total_req_delta,forward_token_delta,same_phase,same_topology_key,same_scheduled_total_tokens,same_scheduled_total_reqs,same_forward_token_count,same_forward_regime,same_cudagraph_runtime_mode,valid_for_default,perf_database,diagnostic_only
engine_dp:0:step:958,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,958,958,0,8,8,0,8,8,8,FULL:8,FULL,958,958,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:959,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,959,959,0,8,8,0,8,8,8,FULL:8,FULL,959,959,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:960,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,960,960,0,8,8,0,8,8,8,FULL:8,FULL,960,960,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:961,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,961,961,0,8,8,0,8,8,8,FULL:8,FULL,961,961,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:962,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,962,962,0,8,8,0,8,8,8,FULL:8,FULL,962,962,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:963,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,963,963,0,8,8,0,8,8,8,FULL:8,FULL,963,963,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:964,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,964,964,0,8,8,0,8,8,8,FULL:8,FULL,964,964,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:965,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,965,965,0,8,8,0,8,8,8,FULL:8,FULL,965,965,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:966,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,966,966,0,8,8,0,8,8,8,FULL:8,FULL,966,966,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:967,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,967,967,0,8,8,0,8,8,8,FULL:8,FULL,967,967,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:968,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,968,968,0,8,8,0,8,8,8,FULL:8,FULL,968,968,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:969,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,969,969,0,8,8,0,8,8,8,FULL:8,FULL,969,969,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:970,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,970,970,0,8,8,0,8,8,8,FULL:8,FULL,970,970,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:971,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,971,971,0,8,8,0,8,8,8,FULL:8,FULL,971,971,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:972,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,972,972,0,8,8,0,8,8,8,FULL:8,FULL,972,972,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:973,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,973,973,0,8,8,0,8,8,8,FULL:8,FULL,973,973,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:974,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,974,974,0,8,8,0,8,8,8,FULL:8,FULL,974,974,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:975,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,975,975,0,8,8,0,8,8,8,FULL:8,FULL,975,975,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:976,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,976,976,0,8,8,0,8,8,8,FULL:8,FULL,976,976,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:977,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,977,977,0,8,8,0,8,8,8,FULL:8,FULL,977,977,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:978,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,978,978,0,8,8,0,8,8,8,FULL:8,FULL,978,978,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:979,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,979,979,0,8,8,0,8,8,8,FULL:8,FULL,979,979,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:980,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,980,980,0,8,8,0,8,8,8,FULL:8,FULL,980,980,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:981,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,981,981,0,8,8,0,8,8,8,FULL:8,FULL,981,981,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:982,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,982,982,0,8,8,0,8,8,8,FULL:8,FULL,982,982,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:983,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,983,983,0,8,8,0,8,8,8,FULL:8,FULL,983,983,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:984,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,984,984,0,8,8,0,8,8,8,FULL:8,FULL,984,984,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:985,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,985,985,0,8,8,0,8,8,8,FULL:8,FULL,985,985,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:986,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,986,986,0,8,8,0,8,8,8,FULL:8,FULL,986,986,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:987,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,987,987,0,8,8,0,8,8,8,FULL:8,FULL,987,987,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:988,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,988,988,0,8,8,0,8,8,8,FULL:8,FULL,988,988,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:989,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,989,989,0,8,8,0,8,8,8,FULL:8,FULL,989,989,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:990,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,990,990,0,8,8,0,8,8,8,FULL:8,FULL,990,990,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:991,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,991,991,0,8,8,0,8,8,8,FULL:8,FULL,991,991,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:992,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,992,992,0,8,8,0,8,8,8,FULL:8,FULL,992,992,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:993,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,993,993,0,8,8,0,8,8,8,FULL:8,FULL,993,993,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:994,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,994,994,0,8,8,0,8,8,8,FULL:8,FULL,994,994,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:995,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,995,995,0,8,8,0,8,8,8,FULL:8,FULL,995,995,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:996,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,996,996,0,8,8,0,8,8,8,FULL:8,FULL,996,996,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:997,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,997,997,0,8,8,0,8,8,8,FULL:8,FULL,997,997,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:998,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,998,998,0,8,8,0,8,8,8,FULL:8,FULL,998,998,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:999,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,999,999,0,8,8,0,8,8,8,FULL:8,FULL,999,999,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:1000,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,1000,1000,0,8,8,0,8,8,8,FULL:8,FULL,1000,1000,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:1001,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,1001,1001,0,8,8,0,8,8,8,FULL:8,FULL,1001,1001,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:1002,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,1002,1002,0,8,8,0,8,8,8,FULL:8,FULL,1002,1002,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:0,engine_core_dp_step,1,32000x1000_b16,prefill,tp4dp2moetp1ep8,0,0,8192,0,8192,1,0,1,8192,NONE:8192,NONE,0,0,8192,0,8192,1,0,1,8192,NONE:8192,NONE,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:1,engine_core_dp_step,1,32000x1000_b16,prefill,tp4dp2moetp1ep8,1,1,8192,0,8192,1,0,1,8192,NONE:8192,NONE,1,1,8192,0,8192,1,0,1,8192,NONE:8192,NONE,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:2,engine_core_dp_step,1,32000x1000_b16,prefill,tp4dp2moetp1ep8,2,2,8192,0,8192,1,0,1,8192,NONE:8192,NONE,2,2,8192,0,8192,1,0,1,8192,NONE:8192,NONE,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:3,engine_core_dp_step,1,32000x1000_b16,prefill,tp4dp2moetp1ep8,3,3,7536,0,7536,8,0,8,7536,NONE:7536,NONE,3,3,7536,0,7536,8,0,8,7536,NONE:7536,NONE,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:4,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,4,4,0,8,8,0,8,8,8,NONE:8,NONE,4,4,0,8,8,0,8,8,8,NONE:8,NONE,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:5,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,5,5,0,8,8,0,8,8,8,FULL:8,FULL,5,5,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:6,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,6,6,0,8,8,0,8,8,8,FULL:8,FULL,6,6,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:7,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,7,7,0,8,8,0,8,8,8,FULL:8,FULL,7,7,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:8,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,8,8,0,8,8,0,8,8,8,FULL:8,FULL,8,8,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:9,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,9,9,0,8,8,0,8,8,8,FULL:8,FULL,9,9,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:10,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,10,10,0,8,8,0,8,8,8,FULL:8,FULL,10,10,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:11,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,11,11,0,8,8,0,8,8,8,FULL:8,FULL,11,11,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:12,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,12,12,0,8,8,0,8,8,8,FULL:8,FULL,12,12,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:13,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,13,13,0,8,8,0,8,8,8,FULL:8,FULL,13,13,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:14,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,14,14,0,8,8,0,8,8,8,FULL:8,FULL,14,14,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:15,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,15,15,0,8,8,0,8,8,8,FULL:8,FULL,15,15,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:16,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,16,16,0,8,8,0,8,8,8,FULL:8,FULL,16,16,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:17,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,17,17,0,8,8,0,8,8,8,FULL:8,FULL,17,17,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:18,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,18,18,0,8,8,0,8,8,8,FULL:8,FULL,18,18,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:19,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,19,19,0,8,8,0,8,8,8,FULL:8,FULL,19,19,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:20,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,20,20,0,8,8,0,8,8,8,FULL:8,FULL,20,20,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:21,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,21,21,0,8,8,0,8,8,8,FULL:8,FULL,21,21,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:22,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,22,22,0,8,8,0,8,8,8,FULL:8,FULL,22,22,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:23,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,23,23,0,8,8,0,8,8,8,FULL:8,FULL,23,23,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:24,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,24,24,0,8,8,0,8,8,8,FULL:8,FULL,24,24,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:25,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,25,25,0,8,8,0,8,8,8,FULL:8,FULL,25,25,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:26,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,26,26,0,8,8,0,8,8,8,FULL:8,FULL,26,26,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:27,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,27,27,0,8,8,0,8,8,8,FULL:8,FULL,27,27,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:28,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,28,28,0,8,8,0,8,8,8,FULL:8,FULL,28,28,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:29,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,29,29,0,8,8,0,8,8,8,FULL:8,FULL,29,29,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:30,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,30,30,0,8,8,0,8,8,8,FULL:8,FULL,30,30,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:31,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,31,31,0,8,8,0,8,8,8,FULL:8,FULL,31,31,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:32,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,32,32,0,8,8,0,8,8,8,FULL:8,FULL,32,32,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:33,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,33,33,0,8,8,0,8,8,8,FULL:8,FULL,33,33,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:34,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,34,34,0,8,8,0,8,8,8,FULL:8,FULL,34,34,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:35,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,35,35,0,8,8,0,8,8,8,FULL:8,FULL,35,35,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:36,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,36,36,0,8,8,0,8,8,8,FULL:8,FULL,36,36,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:37,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,37,37,0,8,8,0,8,8,8,FULL:8,FULL,37,37,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:38,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,38,38,0,8,8,0,8,8,8,FULL:8,FULL,38,38,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:39,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,39,39,0,8,8,0,8,8,8,FULL:8,FULL,39,39,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:40,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,40,40,0,8,8,0,8,8,8,FULL:8,FULL,40,40,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:41,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,41,41,0,8,8,0,8,8,8,FULL:8,FULL,41,41,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:42,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,42,42,0,8,8,0,8,8,8,FULL:8,FULL,42,42,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:43,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,43,43,0,8,8,0,8,8,8,FULL:8,FULL,43,43,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:44,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,44,44,0,8,8,0,8,8,8,FULL:8,FULL,44,44,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:45,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,45,45,0,8,8,0,8,8,8,FULL:8,FULL,45,45,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:46,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,46,46,0,8,8,0,8,8,8,FULL:8,FULL,46,46,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:47,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,47,47,0,8,8,0,8,8,8,FULL:8,FULL,47,47,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:48,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,48,48,0,8,8,0,8,8,8,FULL:8,FULL,48,48,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
