scenario,entry_index,workload,total_ms,registered_charge_ms,valid_charge_ms,missing_source_charge_ms,unknown_source_charge_ms,unapproved_source_charge_ms,reconciliation_delta_ms,missing_details,unknown_details,unapproved_details,status
K2.5-tp8ep8-8k2k,86,"{""decode_batch_size"":61,""decode_kv_len"":9216,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":7939,""total_tokens"":8000}",317.6367640534155,317.6367640534155,317.6367640534155,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,87,"{""decode_batch_size"":61,""decode_kv_len"":9216,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":79,""total_tokens"":140}",42.829904013277385,42.829904013277385,42.829904013277385,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,88,"{""decode_batch_size"":61,""decode_kv_len"":9216,""prefill_batch_size"":0,""prefill_seq_len"":8000,""prefill_tokens"":0,""total_tokens"":61}",31.87171805732418,31.87171805732418,31.87171805732418,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,89,"{""decode_batch_size"":60,""decode_kv_len"":9216,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":7940,""total_tokens"":8000}",317.40088439527665,317.40088439527665,317.40088439527665,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,90,"{""decode_batch_size"":60,""decode_kv_len"":9216,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":88,""total_tokens"":148}",43.01965345210016,43.01965345210016,43.01965345210016,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,91,"{""decode_batch_size"":60,""decode_kv_len"":9216,""prefill_batch_size"":0,""prefill_seq_len"":8000,""prefill_tokens"":0,""total_tokens"":60}",31.59535428524143,31.59535428524143,31.59535428524143,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,92,"{""decode_batch_size"":59,""decode_kv_len"":9216,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":7941,""total_tokens"":8000}",317.1650047371377,317.1650047371377,317.1650047371377,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,93,"{""decode_batch_size"":59,""decode_kv_len"":9216,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":100,""total_tokens"":159}",43.27081847040538,43.27081847040538,43.27081847040538,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,94,"{""decode_batch_size"":59,""decode_kv_len"":9216,""prefill_batch_size"":0,""prefill_seq_len"":8000,""prefill_tokens"":0,""total_tokens"":59}",31.31899051315867,31.31899051315867,31.31899051315867,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,95,"{""decode_batch_size"":59,""decode_kv_len"":9728,""prefill_batch_size"":0,""prefill_seq_len"":8000,""prefill_tokens"":0,""total_tokens"":59}",32.11881683774621,32.11881683774621,32.11881683774621,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,96,"{""decode_batch_size"":58,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":7942,""total_tokens"":8000}",317.71620939245753,317.71620939245753,317.71620939245753,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,97,"{""decode_batch_size"":58,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":114,""total_tokens"":172}",44.361592372807955,44.361592372807955,44.361592372807955,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,98,"{""decode_batch_size"":58,""decode_kv_len"":9728,""prefill_batch_size"":0,""prefill_seq_len"":8000,""prefill_tokens"":0,""total_tokens"":58}",31.82971105453468,31.82971105453468,31.82971105453468,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,99,"{""decode_batch_size"":57,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":7943,""total_tokens"":8000}",317.4675877231898,317.4675877231898,317.4675877231898,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,100,"{""decode_batch_size"":57,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":131,""total_tokens"":188}",46.25982832581024,46.25982832581024,46.25982832581024,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,101,"{""decode_batch_size"":57,""decode_kv_len"":9728,""prefill_batch_size"":0,""prefill_seq_len"":8000,""prefill_tokens"":0,""total_tokens"":57}",31.54060527132315,31.54060527132315,31.54060527132315,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,102,"{""decode_batch_size"":56,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":7944,""total_tokens"":8000}",317.2189660539221,317.2189660539221,317.2189660539221,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,103,"{""decode_batch_size"":56,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":150,""total_tokens"":206}",46.490059639229536,46.490059639229536,46.490059639229536,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,104,"{""decode_batch_size"":56,""decode_kv_len"":9728,""prefill_batch_size"":0,""prefill_seq_len"":8000,""prefill_tokens"":0,""total_tokens"":56}",31.251499488111627,31.251499488111627,31.251499488111627,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,105,"{""decode_batch_size"":56,""decode_kv_len"":10240,""prefill_batch_size"":0,""prefill_seq_len"":8000,""prefill_tokens"":0,""total_tokens"":56}",32.013099779312846,32.013099779312846,32.013099779312846,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,106,"{""decode_batch_size"":55,""decode_kv_len"":10240,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":7945,""total_tokens"":8000}",317.7192026647268,317.7192026647268,317.7192026647268,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,107,"{""decode_batch_size"":55,""decode_kv_len"":10240,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":172,""total_tokens"":227}",48.345321566586215,48.345321566586215,48.345321566586215,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,108,"{""decode_batch_size"":55,""decode_kv_len"":10240,""prefill_batch_size"":0,""prefill_seq_len"":8000,""prefill_tokens"":0,""total_tokens"":55}",31.670840707447432,31.670840707447432,31.670840707447432,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,109,"{""decode_batch_size"":54,""decode_kv_len"":10240,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":7946,""total_tokens"":8000}",317.45783898433035,317.45783898433035,317.45783898433035,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,110,"{""decode_batch_size"":54,""decode_kv_len"":10240,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":197,""total_tokens"":251}",50.29538001850343,50.29538001850343,50.29538001850343,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,111,"{""decode_batch_size"":54,""decode_kv_len"":10240,""prefill_batch_size"":0,""prefill_seq_len"":8000,""prefill_tokens"":0,""total_tokens"":54}",31.368992913107135,31.368992913107135,31.368992913107135,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,112,"{""decode_batch_size"":53,""decode_kv_len"":10240,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":7947,""total_tokens"":8000}",317.19647530393394,317.19647530393394,317.19647530393394,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,113,"{""decode_batch_size"":53,""decode_kv_len"":10240,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":226,""total_tokens"":279}",51.39263087515082,51.39263087515082,51.39263087515082,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,114,"{""decode_batch_size"":52,""decode_kv_len"":10240,""prefill_batch_size"":2,""prefill_seq_len"":8000,""prefill_tokens"":7948,""total_tokens"":8000}",316.93511162353735,316.93511162353735,316.93511162353735,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,115,"{""decode_batch_size"":52,""decode_kv_len"":10240,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":7948,""total_tokens"":8000}",316.93511162353735,316.93511162353735,316.93511162353735,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,116,"{""decode_batch_size"":51,""decode_kv_len"":10240,""prefill_batch_size"":2,""prefill_seq_len"":8000,""prefill_tokens"":7949,""total_tokens"":8000}",316.673747943141,316.673747943141,316.673747943141,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,117,"{""decode_batch_size"":51,""decode_kv_len"":9728,""prefill_batch_size"":2,""prefill_seq_len"":8000,""prefill_tokens"":7949,""total_tokens"":8000}",315.9758577075836,315.9758577075836,315.9758577075836,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,118,"{""decode_batch_size"":51,""decode_kv_len"":9216,""prefill_batch_size"":2,""prefill_seq_len"":8000,""prefill_tokens"":7949,""total_tokens"":8000}",315.27796747202626,315.27796747202626,315.27796747202626,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,119,"{""decode_batch_size"":51,""decode_kv_len"":8704,""prefill_batch_size"":2,""prefill_seq_len"":8000,""prefill_tokens"":7949,""total_tokens"":8000}",314.58007723646887,314.58007723646887,314.58007723646887,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,120,"{""decode_batch_size"":52,""decode_kv_len"":8704,""prefill_batch_size"":2,""prefill_seq_len"":8000,""prefill_tokens"":7948,""total_tokens"":8000}",314.8032148834789,314.8032148834789,314.8032148834789,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,121,"{""decode_batch_size"":53,""decode_kv_len"":8704,""prefill_batch_size"":2,""prefill_seq_len"":8000,""prefill_tokens"":7947,""total_tokens"":8000}",315.0263525304892,315.0263525304892,315.0263525304892,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,122,"{""decode_batch_size"":54,""decode_kv_len"":8704,""prefill_batch_size"":2,""prefill_seq_len"":8000,""prefill_tokens"":7946,""total_tokens"":8000}",315.2494901774993,315.2494901774993,315.2494901774993,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,123,"{""decode_batch_size"":55,""decode_kv_len"":8704,""prefill_batch_size"":2,""prefill_seq_len"":8000,""prefill_tokens"":7945,""total_tokens"":8000}",315.47262782450946,315.47262782450946,315.47262782450946,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,124,"{""decode_batch_size"":56,""decode_kv_len"":8704,""prefill_batch_size"":2,""prefill_seq_len"":8000,""prefill_tokens"":7944,""total_tokens"":8000}",315.6957654715197,315.6957654715197,315.6957654715197,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,125,"{""decode_batch_size"":57,""decode_kv_len"":8704,""prefill_batch_size"":2,""prefill_seq_len"":8000,""prefill_tokens"":7943,""total_tokens"":8000}",315.91890311852984,315.91890311852984,315.91890311852984,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,126,"{""decode_batch_size"":58,""decode_kv_len"":8704,""prefill_batch_size"":2,""prefill_seq_len"":8000,""prefill_tokens"":7942,""total_tokens"":8000}",316.14204076554,316.14204076554,316.14204076554,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,127,"{""decode_batch_size"":59,""decode_kv_len"":8704,""prefill_batch_size"":2,""prefill_seq_len"":8000,""prefill_tokens"":7941,""total_tokens"":8000}",316.36517841255016,316.36517841255016,316.36517841255016,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,128,"{""decode_batch_size"":60,""decode_kv_len"":8704,""prefill_batch_size"":2,""prefill_seq_len"":8000,""prefill_tokens"":7940,""total_tokens"":8000}",316.5883160595603,316.5883160595603,316.5883160595603,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,129,"{""decode_batch_size"":61,""decode_kv_len"":8704,""prefill_batch_size"":2,""prefill_seq_len"":8000,""prefill_tokens"":7939,""total_tokens"":8000}",316.81145370657043,316.81145370657043,316.81145370657043,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,130,"{""decode_batch_size"":62,""decode_kv_len"":8704,""prefill_batch_size"":2,""prefill_seq_len"":8000,""prefill_tokens"":7938,""total_tokens"":8000}",317.03459135358065,317.03459135358065,317.03459135358065,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,131,"{""decode_batch_size"":63,""decode_kv_len"":8704,""prefill_batch_size"":2,""prefill_seq_len"":8000,""prefill_tokens"":7937,""total_tokens"":8000}",317.2577290005908,317.2577290005908,317.2577290005908,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,132,"{""decode_batch_size"":64,""decode_kv_len"":8704,""prefill_batch_size"":2,""prefill_seq_len"":8000,""prefill_tokens"":7936,""total_tokens"":8000}",317.4808666476009,317.4808666476009,317.4808666476009,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,133,"{""decode_batch_size"":65,""decode_kv_len"":8704,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":7802,""total_tokens"":7867}",313.1782203516129,313.1782203516129,313.1782203516129,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,134,"{""decode_batch_size"":64,""decode_kv_len"":8704,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":64,""total_tokens"":128}",42.02824166926542,42.02824166926542,42.02824166926542,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,135,"{""decode_batch_size"":64,""decode_kv_len"":8704,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":326,""total_tokens"":390}",58.900835027305675,58.900835027305675,58.900835027305675,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,136,"{""decode_batch_size"":64,""decode_kv_len"":8704,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":98,""total_tokens"":162}",43.686575613265994,43.686575613265994,43.686575613265994,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,137,"{""decode_batch_size"":63,""decode_kv_len"":8704,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":98,""total_tokens"":161}",43.42768975443772,43.42768975443772,43.42768975443772,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,138,"{""decode_batch_size"":62,""decode_kv_len"":8704,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":97,""total_tokens"":159}",43.124994106253766,43.124994106253766,43.124994106253766,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,139,"{""decode_batch_size"":61,""decode_kv_len"":8704,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":7939,""total_tokens"":8000}",316.81145370657043,316.81145370657043,316.81145370657043,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,140,"{""decode_batch_size"":61,""decode_kv_len"":8704,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":200,""total_tokens"":261}",50.07453689119405,50.07453689119405,50.07453689119405,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,141,"{""decode_batch_size"":61,""decode_kv_len"":9216,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":222,""total_tokens"":283}",51.95071668805599,51.95071668805599,51.95071668805599,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,142,"{""decode_batch_size"":60,""decode_kv_len"":9216,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":221,""total_tokens"":281}",51.62846220721525,51.62846220721525,51.62846220721525,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,143,"{""decode_batch_size"":59,""decode_kv_len"":9216,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":320,""total_tokens"":379}",58.08661261973932,58.08661261973932,58.08661261973932,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,144,"{""decode_batch_size"":59,""decode_kv_len"":9216,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":345,""total_tokens"":404}",59.36178585272353,59.36178585272353,59.36178585272353,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,145,"{""decode_batch_size"":58,""decode_kv_len"":9216,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":7942,""total_tokens"":8000}",316.92912507899877,316.92912507899877,316.92912507899877,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,146,"{""decode_batch_size"":58,""decode_kv_len"":9216,""prefill_batch_size"":2,""prefill_seq_len"":8000,""prefill_tokens"":7942,""total_tokens"":8000}",316.92912507899877,316.92912507899877,316.92912507899877,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,147,"{""decode_batch_size"":59,""decode_kv_len"":9216,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":799,""total_tokens"":858}",76.31632674241894,76.31632674241894,76.31632674241894,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,148,"{""decode_batch_size"":59,""decode_kv_len"":9216,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":267,""total_tokens"":326}",53.9009509604845,53.9009509604845,53.9009509604845,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,149,"{""decode_batch_size"":58,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":267,""total_tokens"":325}",54.41319855519309,54.41319855519309,54.41319855519309,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,150,"{""decode_batch_size"":57,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":307,""total_tokens"":364}",57.28225459163444,57.28225459163444,57.28225459163444,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,151,"{""decode_batch_size"":56,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":379,""total_tokens"":435}",61.025301375279824,61.025301375279824,61.025301375279824,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,152,"{""decode_batch_size"":55,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":7945,""total_tokens"":8000}",316.97034438465437,316.97034438465437,316.97034438465437,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,153,"{""decode_batch_size"":55,""decode_kv_len"":9728,""prefill_batch_size"":2,""prefill_seq_len"":8000,""prefill_tokens"":7945,""total_tokens"":8000}",316.97034438465437,316.97034438465437,316.97034438465437,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,154,"{""decode_batch_size"":56,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":955,""total_tokens"":1011}",82.27093075809958,82.27093075809958,82.27093075809958,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,155,"{""decode_batch_size"":56,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":56,""total_tokens"":112}",40.99965511146831,40.99965511146831,40.99965511146831,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,156,"{""decode_batch_size"":55,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":60,""total_tokens"":115}",40.89969269220222,40.89969269220222,40.89969269220222,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,157,"{""decode_batch_size"":55,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":496,""total_tokens"":551}",65.06728141206733,65.06728141206733,65.06728141206733,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,158,"{""decode_batch_size"":55,""decode_kv_len"":10240,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":55,""total_tokens"":110}",41.404055976758286,41.404055976758286,41.404055976758286,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,159,"{""decode_batch_size"":54,""decode_kv_len"":10240,""prefill_batch_size"":2,""prefill_seq_len"":8000,""prefill_tokens"":7946,""total_tokens"":8000}",317.45783898433035,317.45783898433035,317.45783898433035,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,160,"{""decode_batch_size"":55,""decode_kv_len"":10240,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":601,""total_tokens"":656}",69.82087547873701,69.82087547873701,69.82087547873701,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,161,"{""decode_batch_size"":53,""decode_kv_len"":10240,""prefill_batch_size"":2,""prefill_seq_len"":8000,""prefill_tokens"":7947,""total_tokens"":8000}",317.19647530393394,317.19647530393394,317.19647530393394,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,162,"{""decode_batch_size"":53,""decode_kv_len"":9728,""prefill_batch_size"":2,""prefill_seq_len"":8000,""prefill_tokens"":7947,""total_tokens"":8000}",316.473101046119,316.473101046119,316.473101046119,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,163,"{""decode_batch_size"":53,""decode_kv_len"":9216,""prefill_batch_size"":2,""prefill_seq_len"":8000,""prefill_tokens"":7947,""total_tokens"":8000}",315.7497267883041,315.7497267883041,315.7497267883041,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,164,"{""decode_batch_size"":66,""decode_kv_len"":8192,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":3913,""total_tokens"":3979}",180.45379630957117,180.45379630957117,180.45379630957117,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,165,"{""decode_batch_size"":64,""decode_kv_len"":8704,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":65,""total_tokens"":129}",42.0800152750562,42.0800152750562,42.0800152750562,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,166,"{""decode_batch_size"":63,""decode_kv_len"":8704,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":67,""total_tokens"":130}",41.910613486528575,41.910613486528575,41.910613486528575,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,167,"{""decode_batch_size"":62,""decode_kv_len"":8704,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":72,""total_tokens"":134}",41.896532515373266,41.896532515373266,41.896532515373266,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,168,"{""decode_batch_size"":61,""decode_kv_len"":9216,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":77,""total_tokens"":138}",42.72000732001635,42.72000732001635,42.72000732001635,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,169,"{""decode_batch_size"":61,""decode_kv_len"":9216,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":785,""total_tokens"":846}",76.31833922553197,76.31833922553197,76.31833922553197,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,170,"{""decode_batch_size"":61,""decode_kv_len"":9216,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":646,""total_tokens"":707}",71.52342847702194,71.52342847702194,71.52342847702194,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,171,"{""decode_batch_size"":59,""decode_kv_len"":9216,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":249,""total_tokens"":308}",52.69723800996013,52.69723800996013,52.69723800996013,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,172,"{""decode_batch_size"":58,""decode_kv_len"":9216,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":260,""total_tokens"":318}",53.07459835230064,53.07459835230064,53.07459835230064,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,173,"{""decode_batch_size"":57,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":311,""total_tokens"":368}",57.59887825099892,57.59887825099892,57.59887825099892,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,174,"{""decode_batch_size"":56,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":327,""total_tokens"":383}",58.39226104198252,58.39226104198252,58.39226104198252,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,175,"{""decode_batch_size"":55,""decode_kv_len"":10240,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":427,""total_tokens"":482}",63.266487996382104,63.266487996382104,63.266487996382104,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,176,"{""decode_batch_size"":54,""decode_kv_len"":10240,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":460,""total_tokens"":514}",64.14374342116565,64.14374342116565,64.14374342116565,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp8ep8-8k2k,177,"{""decode_batch_size"":53,""decode_kv_len"":10240,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":551,""total_tokens"":604}",67.37365340533458,67.37365340533458,67.37365340533458,0.0,0.0,0.0,0.0,[],[],[],PASS
